numero_processo;tipo_decisao;grau;dia_semana;ano
08295437820248205001;Procedência;G1;Sexta;2024
08183852620248205001;Procedência;G1;Segunda;2024
08116775720248205001;Procedência;G1;Quarta;2024
08036680920248205001;Procedência;G1;Terça;2024
08000545720248205110;Procedência;G1;Quinta;2024
08014856120238205143;Procedência;G1;Segunda;2023
08594218220238205001;Procedência;G1;Terça;2023
08058559720238205300;Procedência;G1;Sexta;2023
08587627320238205001;Procedência;G1;Quarta;2023
08579174120238205001;Procedência;G1;Segunda;2023
08217344720238205106;Procedência;G1;Quinta;2023
08573293420238205001;Procedência;G1;Quinta;2023
08216184120238205106;Procedência;G1;Quinta;2023
08531046820238205001;Procedência;G1;Sexta;2023
08513335520238205001;Procedência;G1;Sexta;2023
08503973020238205001;Procedência;G1;Segunda;2023
08493156120238205001;Procedência;G1;Quarta;2023
08492368220238205001;Procedência;G1;Quarta;2023
08470265820238205001;Procedência;G1;Segunda;2023
08434782520238205001;Procedência;G1;Sexta;2023
08430487320238205001;Procedência;G1;Quinta;2023
08027416220238205103;Procedência;G1;Quarta;2023
08119283120238205124;Procedência;G1;Quinta;2023
08408341220238205001;Procedência;G1;Terça;2023
08353891320238205001;Procedência;G1;Sexta;2023
08303616420238205001;Procedência;G1;Terça;2023
08020773720238205101;Procedência;G1;Terça;2023
08251712320238205001;Procedência;G1;Sexta;2023
08250413320238205001;Procedência;G1;Sexta;2023
08236703420238205001;Procedência;G1;Sexta;2023
08174675620238205001;Procedência;G1;Terça;2023
08162870520238205001;Procedência;G1;Quinta;2023
08151611720238205001;Procedência;G1;;2023
08054254820238205106;Procedência;G1;Quarta;2023
08040600220238205124;Procedência;G1;Terça;2023
08124859620238205001;Procedência;G1;Terça;2023
08113660320238205001;Procedência;G1;Quarta;2023
08020940420238205124;Procedência;G1;Terça;2023
08068486720238205001;Procedência;G1;Sexta;2023
08017663120238205106;Procedência;G1;Terça;2023
08015145220238205001;Procedência;G1;Segunda;2023
08005287420238205106;Procedência;G1;Quinta;2023
08004992420238205106;Procedência;G1;Quinta;2023
09202653220228205001;Procedência;G1;Segunda;2022
08043268620228205103;Procedência;G1;Segunda;2022
08201208420228205124;Procedência;G1;Quinta;2022
09171353420228205001;Procedência;G1;Quarta;2022
08236479820228205106;Procedência;G1;Terça;2022
08054604220228205300;Procedência;G1;;2022
09108753820228205001;Procedência;G1;Sexta;2022
08220361320228205106;Procedência;G1;Quinta;2022
09070959020228205001;Procedência;G1;Segunda;2022
08016434720228205145;Procedência;G1;Sexta;2022
09020787320228205001;Procedência;G1;Segunda;2022
08744086020228205001;Procedência;G1;Quarta;2022
08629037220228205001;Procedência;G1;Quinta;2022
08010384020228205133;Procedência;G1;Quarta;2022
08620462620228205001;Procedência;G1;Segunda;2022
08595242620228205001;Procedência;G1;Quarta;2022
08568350920228205001;Procedência;G1;Sexta;2022
08125028820228205124;Procedência;G1;Sexta;2022
08035267720228205129;Procedência;G1;Quarta;2022
08009223420228205133;Procedência;G1;Terça;2022
08551523420228205001;Procedência;G1;Sexta;2022
08008850720228205133;Procedência;G1;;2022
08115432020228205124;Procedência;G1;Terça;2022
08022811220228205103;Procedência;G1;Quarta;2022
08007880720228205133;Procedência;G1;Terça;2022
08385498020228205001;Procedência;G1;;2022
08007482520228205133;Procedência;G1;Segunda;2022
08018139120228205121;Procedência;G1;Quarta;2022
08006876720228205133;Procedência;G1;Sexta;2022
08315406720228205001;Procedência;G1;Terça;2022
08082053820228205124;Procedência;G1;Quarta;2022
08081741820228205124;Procedência;G1;Terça;2022
08239815920228205001;Procedência;G1;Terça;2022
08011452320228205121;Procedência;G1;Sexta;2022
08213686620228205001;Procedência;G1;Quinta;2022
08066313420228205106;Procedência;G1;Terça;2022
08047653420228205124;Procedência;G1;Segunda;2022
08009352620228205103;Procedência;G1;Segunda;2022
08045185320228205124;Procedência;G1;Sexta;2022
08142365520228205001;Procedência;G1;Sexta;2022
08126828520228205001;Procedência;G1;Segunda;2022
08118383820228205001;Procedência;G1;Quinta;2022
08114711420228205001;Procedência;G1;Terça;2022
08102639220228205001;Procedência;G1;Quarta;2022
08084251720228205001;Procedência;G1;;2022
08079401720228205001;Procedência;G1;Quinta;2022
08055888620228205001;Procedência;G1;Quinta;2022
08041753820228205001;Procedência;G1;Sexta;2022
08001934420228205121;Procedência;G1;Quarta;2022
08009414820228205001;Procedência;G1;Quinta;2022
08002431820228205106;Procedência;G1;Terça;2022
08055100520218205300;Procedência;G1;Quarta;2021
08051800820218205300;Procedência;G1;Sexta;2021
08608080620218205001;Procedência;G1;Quarta;2021
08608002920218205001;Procedência;G1;Quarta;2021
08014431320218205133;Procedência;G1;Sexta;2021
08014405820218205133;Procedência;G1;Quinta;2021
08592024020218205001;Procedência;G1;Terça;2021
08586429820218205001;Procedência;G1;Quinta;2021
08585927220218205001;Procedência;G1;Quinta;2021
08027614120218205162;Procedência;G1;Quarta;2021
08573351220218205001;Procedência;G1;Quinta;2021
08220174120218205106;Procedência;G1;Segunda;2021
08564681920218205001;Procedência;G1;Sexta;2021
08560464420218205001;Procedência;G1;Quarta;2021
08560343020218205001;Procedência;G1;Quarta;2021
08546997320218205001;Procedência;G1;Terça;2021
08527562120218205001;Procedência;G1;Quarta;2021
08011764120218205133;Procedência;G1;Terça;2021
08524366820218205001;Procedência;G1;Terça;2021
08498939220218205001;Procedência;G1;Quinta;2021
08037692720218205300;Procedência;G1;Quinta;2021
08030445320218205101;Procedência;G1;Terça;2021
08467059120218205001;Procedência;G1;Segunda;2021
08438487220218205001;Procedência;G1;Segunda;2021
08023563120218205121;Procedência;G1;Segunda;2021
08428674320218205001;Procedência;G1;Segunda;2021
08414072120218205001;Procedência;G1;Sexta;2021
08401384420218205001;Procedência;G1;Sexta;2021
08392134820218205001;Procedência;G1;Segunda;2021
08391407620218205001;Procedência;G1;Segunda;2021
08010770420218205123;Procedência;G1;Segunda;2021
08011457820218205114;Procedência;G1;Quinta;2021
08371565720218205001;Procedência;G1;Terça;2021
08019619320218205103;Procedência;G1;Segunda;2021
08356322520218205001;Procedência;G1;Segunda;2021
08007436120218205125;Procedência;G1;Segunda;2021
08338828520218205001;Procedência;G1;Sexta;2021
08006074020218205133;Procedência;G1;Terça;2021
08016643220218205121;Procedência;G1;Segunda;2021
08313746920218205001;Procedência;G1;Sexta;2021
08015660420218205103;Procedência;G1;Terça;2021
08285677620218205001;Procedência;G1;Segunda;2021
08282784620218205001;Procedência;G1;Sexta;2021
08012959220218205103;Procedência;G1;Terça;2021
08012907020218205103;Procedência;G1;Terça;2021
08246270620218205001;Procedência;G1;Terça;2021
08240996920218205001;Procedência;G1;Sexta;2021
08238199820218205001;Procedência;G1;Quarta;2021
08231946420218205001;Procedência;G1;Segunda;2021
08231695120218205001;Procedência;G1;Segunda;2021
08004536120218205120;Procedência;G1;Segunda;2021
08038355020218205124;Procedência;G1;Sexta;2021
08170654320218205001;Procedência;G1;Quarta;2021
08147296620218205001;Procedência;G1;Quarta;2021
08001313920218205153;Procedência;G1;Quarta;2021
08134894220218205001;Procedência;G1;Quarta;2021
08005158320218205126;Procedência;G1;Sexta;2021
08113545720218205001;Procedência;G1;Quinta;2021
08047074620218205001;Procedência;G1;Sexta;2021
08024850820218205001;Procedência;G1;Quinta;2021
08022816120218205001;Procedência;G1;Quinta;2021
08004955520218205106;Procedência;G1;Quarta;2021
08000476820218205143;Procedência;G1;Segunda;2021
08023276020208205300;Procedência;G1;Quinta;2020
08021941820208205300;Procedência;G1;Terça;2020
08019249120208205300;Procedência;G1;Quinta;2020
08017862720208205300;Procedência;G1;Terça;2020
08016538220208205300;Procedência;G1;Sexta;2020
08022684820208205114;Procedência;G1;Quinta;2020
08767120320208205001;Procedência;G1;Quarta;2020
08026438220208205103;Procedência;G1;Quinta;2020
08725887420208205001;Procedência;G1;;2020
08025866420208205103;Procedência;G1;Terça;2020
08706816420208205001;Procedência;G1;;2020
08025468220208205103;Procedência;G1;Sexta;2020
08010869120208205125;Procedência;G1;Quinta;2020
08674728720208205001;Procedência;G1;Quinta;2020
08660715320208205001;Procedência;G1;Quarta;2020
08647914720208205001;Procedência;G1;Terça;2020
08023008620208205103;Procedência;G1;Terça;2020
08007624720208205143;Procedência;G1;Sexta;2020
08019950520208205103;Procedência;G1;Sexta;2020
